distances,q-errors
2.670288040462765e-06,2.844568233759793
4.07099742005812e-06,2.832398059624085
1.170039195130812e-05,2.777679092075323
7.534027190558845e-06,2.887891680486889
2.467632384650642e-06,2.7819605112012895
8.338689440279268e-06,2.6521801380781462
7.468462172255386e-06,2.840263057005334
4.953145889885491e-06,2.6753334105628968
6.067753020033706e-06,2.864164885164809
3.8385392144846264e-06,2.731690995371972
6.055831818230217e-06,2.7857744330219747
5.6564808801340405e-06,2.775587205339968
4.667043867812026e-06,2.6749957477804274
2.3066997982823523e-06,2.738637099685856
3.1888484954833984e-06,2.661881053945796
4.535913376457756e-06,2.7409932452822727
3.6776066281163367e-06,2.8426292640843887
3.4868717193603516e-06,2.8674808076220795
1.6927718888837262e-06,2.7534278000568637
8.153915587172378e-06,2.728235715289523
4.208087830193108e-06,2.75651881651571
3.057718231502804e-06,2.696392217601903
6.341934295051033e-06,2.93286324340038
4.464387984626228e-06,2.8161628776350383
6.920099167473381e-06,2.7477197670217404
2.7418136596679688e-06,2.818825371835107
4.088878540642327e-06,2.831411547814002
4.208087830193108e-06,2.662259631411103
5.161762146599358e-06,2.746070875419524
7.081031981215347e-06,2.8579355598497433
2.3990869522094727e-06,2.8584863130268983
1.7464160464442102e-06,2.8926774423591937
1.9013881455975934e-06,2.8734604026964052
2.0742415927088587e-06,2.724529141014531
1.0263919648423325e-05,2.8343436416091783
4.369020643935073e-06,2.6848969578679425
1.0824203855008818e-05,2.625669164876366
2.6285647436452564e-06,2.72045805987942
8.374452590942383e-06,2.918351344189297
1.9729136511159595e-06,2.7444655736651744
5.120039077155525e-06,2.6083693619600288
4.339218321547378e-06,2.8002972785961506
5.078315552964341e-06,2.8550088121579003
3.808736892096931e-06,2.764581833676295
3.820657639153069e-06,2.828402653279416
5.292892637953628e-06,2.687159269911391
3.7848949432373047e-06,2.753050179030549
3.6776066281163367e-06,2.6690717637041685
4.279613676771987e-06,2.700135664597964
6.67572021484375e-06,2.892662574187203
3.254413513786858e-06,2.62333178612017
2.5331974029541016e-06,2.7453085922944056
5.084276381239761e-06,2.77447119033552
5.257129487290513e-06,2.873882803189285
9.614229384169448e-06,2.741976087922467
4.327297119743889e-06,2.7255222979670126
7.140636625990737e-06,2.815583639936367
7.593631835334236e-06,2.803368942345587
3.3080577850341797e-06,2.7004603018106295
2.6345253445470007e-06,2.7275178048726474
7.593631835334236e-06,2.744003612179636
3.43322744811303e-06,2.7342923660847664
7.110834303603042e-06,2.7580224193475407
5.02467173646437e-06,2.699218906421564
3.355741455379757e-06,2.7728068744555148
4.553794951789314e-06,2.7238006842793
0.0007940143113955855,4.757450009392742
0.0006987869855947793,2.0309284015560016
0.0007024764781817794,3.331716583751882
0.0007402002811431885,3.6569308706691768
0.0006852865335531533,7.463053856514922
0.0007579445955343544,1.5660515664470096
0.0006703257677145302,2.9312601034679635
0.0021318732760846615,4.915339757849687
0.0007183164125308394,2.863700727218903
0.0006633818265981972,2.3901125689727407
0.057472605258226395,110.35767326647911
0.0008698642486706376,2.729167908831271
0.0009920180309563875,2.143213367856631
0.0006702542304992676,2.524371593457122
0.0009110867977142334,11.497942846574901
0.0008719682809896767,9.018094167077
0.0007116079214029014,3.4637849237347287
0.0006616711616516113,7.246681414843544
0.0009475409751757979,7.571457622152621
0.0006328880554065108,5.187255157575183
0.006459089927375317,13.578600951075202
0.0008660078165121377,1.7637918031999964
0.0011317968601360917,2.443978618175525
0.0006357848760671914,3.861282096454178
0.0006648451089859009,1.9676479622827647
0.0012238979106768966,11.964803597606357
0.015943806618452072,5.480301486366764
0.0015819311374798417,4.524962418199786
0.015516942366957664,27.759691786761675
0.0006535649299621582,1.71784415125246
0.0006693809991702437,6.004085984896991
0.0006838768604211509,3.2276990654031077
0.0014783382648602128,2.5631289230157255
0.0029193132650107145,1.7655844470723192
0.0006799638504162431,3.6841697616026483
0.009587121196091175,12.750290887881034
0.006321966648101807,4.8191591368928215
0.001927793025970459,2.666682907485101
0.000641083694063127,5.887633445716299
0.00513418298214674,44.031265657545696
0.0034661709796637297,10.501404110437877
0.0013143867254257202,5.361190888123483
0.0010385036002844572,1.6869886548462283
0.000670057546813041,2.0203365902219628
0.0007483959197998047,1.5749290375560454
0.0006954371929168701,1.7557850490424407
0.0026448071002960205,2.78980578952853
0.0006357192760333419,3.2043760682750495
0.0006703197723254561,2.676366806263047
0.0007619679090566933,2.3320512505255047
0.002958142664283514,2.4690225850892658
0.0006700992817059159,2.6387046245709906
0.00114277598913759,1.6710098280588637
0.0012961566681042314,2.2672392183014254
0.0007135868072509766,10.373887546244951
0.0008804023382253945,4.121345022820998
0.0010987818241119385,2.0275237370761414
0.0011383056407794356,2.1257434131741904
0.000670465815346688,2.4855033181803905
0.0017040431266650558,1.9605568923591212
0.0009600877529010177,2.2611512754714784
0.0012625455856323242,12.967788146611067
0.0011014938354492188,2.114959583617404
0.000668922089971602,1.5880707680233246
0.000758051872253418,1.9998928122864068
0.0006727605941705406,3.6639558659639397
0.0006687283748760819,2.5543097717972914
0.0006702959653921425,3.446528087750103
0.0006570577388629317,3.8694401814131387
0.0006350994226522744,1.8840698329863186
0.005807667970657349,3.5864030587332536
0.0026435256004333496,4.239706360629021
0.0007479935884475708,1.48523242981839
0.0006895363330841064,2.8815626747132557
0.0006742536788806319,6.4238550369689325
0.0006946384673938155,2.663041904333335
0.0006100058672018349,1.7086836226720854
0.0008656739955767989,2.4952601167724997
0.018865734338760376,7.278130746615177
0.0006648242706432939,1.7615852337380407
0.0006618857150897384,5.798739112700898
0.0006697058561258018,5.5359201353805565
0.0006852984661236405,2.120651274174804
0.0008090793853625655,2.378836175924186
0.0006900608423165977,2.904997545810612
0.000958561897277832,2.4822285247335474
0.0006924927001819015,1.7983530943430182
0.0007013529539108276,2.0356914641090897
0.0021590529941022396,3.179793622404526
0.0010566770797595382,5.220179105308148
0.0007204890134744346,1.571136899521738
0.0010412276023998857,5.006207645073863
0.0006854951498098671,1.6710433977785446
0.000958132732193917,2.401210401430066
0.0007640958065167069,2.3216792180473167
0.0015445888275280595,1.9580618358070792
0.0006279349327087402,1.9770838921031355
0.0006804883596487343,1.6328865091979794
0.0006675898912362754,1.6440241071866526
0.0007333100074902177,4.847698194686014
6.258487701416016e-07,1.5041968393867442
3.885626938426867e-05,14.373690063370416
0.0021318732760846615,4.958363746541365
